task_id,department,planner_type,task_name,equipment_or_item_id,activity_type,frequency,due_type,due_date,report_due_date,last_done_date,action_done_date,action_status,report_done_date,report_status,responsible_email,report_link,rescheduled_from,reschedule_reason,remarks,source_file
SOP-PR-002-20280311,Production,SOP Review,Review SOP-PR-002 - 3000 Ltr Manufacturing Tank,SOP-PR-002,sop_review,two-yearly,specific_date,2028-03-11,2028-03-21,2026-03-12,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-12,QA_SOP/SOP INDEX.xlsx
SOP-PR-003-20280311,Production,SOP Review,Review SOP-PR-003 - 1500 Ltr Manufacturing Tank,SOP-PR-003,sop_review,two-yearly,specific_date,2028-03-11,2028-03-21,2026-03-12,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-12,QA_SOP/SOP INDEX.xlsx
SOP-PR-004-20280312,Production,SOP Review,Review SOP-PR-004 - 3000 Ltr Liquid Storage Tank,SOP-PR-004,sop_review,two-yearly,specific_date,2028-03-12,2028-03-22,2026-03-13,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-13,QA_SOP/SOP INDEX.xlsx
SOP-PR-005-20280312,Production,SOP Review,Review SOP-PR-005 - 1500 Ltr Liquid Storage Tank,SOP-PR-005,sop_review,two-yearly,specific_date,2028-03-12,2028-03-22,2026-03-13,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-13,QA_SOP/SOP INDEX.xlsx
SOP-PR-006-20280313,Production,SOP Review,Review SOP-PR-006 - Inline Homogenizer,SOP-PR-006,sop_review,two-yearly,specific_date,2028-03-13,2028-03-23,2026-03-14,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-14,QA_SOP/SOP INDEX.xlsx
SOP-PR-008-20280315,Production,SOP Review,Review SOP-PR-008 - Rotary Bottle Washing Machine - I,SOP-PR-008,sop_review,two-yearly,specific_date,2028-03-15,2028-03-25,2026-03-16,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-16,QA_SOP/SOP INDEX.xlsx
SOP-PR-011-20280315,Production,SOP Review,Review SOP-PR-011 - Rotary Bottle Washing Machine,SOP-PR-011,sop_review,two-yearly,specific_date,2028-03-15,2028-03-25,2026-03-16,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-16,QA_SOP/SOP INDEX.xlsx
SOP-PR-013-20280316,Production,SOP Review,Review SOP-PR-013 - Bottle Labelling Machine - I,SOP-PR-013,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-PR-014-20280316,Production,SOP Review,Review SOP-PR-014 - Bottle Labelling Machine - II,SOP-PR-014,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-PR-016-20280316,Production,SOP Review,Review SOP-PR-016 - Conveyor Belt - I,SOP-PR-016,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-PR-018-20280316,Production,SOP Review,Review SOP-PR-018 - Visual Inspection of Washed Empty Bottle,SOP-PR-018,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-PR-009-20280317,Production,SOP Review,Review SOP-PR-009 - Mono Block Filling & Sealing Machine,SOP-PR-009,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-PR-010-20280317,Production,SOP Review,Review SOP-PR-010 - 6-Head ROPP Cap Sealing Machine,SOP-PR-010,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-PR-021-20280317,Production,SOP Review,Review SOP-PR-021 - Sucrose Syrup Transfer Pump,SOP-PR-021,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-PR-022-20280317,Production,SOP Review,Review SOP-PR-022 - Colloidal Machine,SOP-PR-022,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-PR-028-20280317,Production,SOP Review,Review SOP-PR-028 - 650 Ltr Manufacturing Tank,SOP-PR-028,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-PR-032-20280317,Production,SOP Review,Review SOP-PR-032 - Safety Guidelines for Production Department,SOP-PR-032,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-PR-034-20280317,Production,SOP Review,Review SOP-PR-034 - Sucrose Syrup Bucket Filter,SOP-PR-034,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-PR-038-20280317,Production,SOP Review,Review SOP-PR-038 - Changeover In Manufacturing and Packing Area,SOP-PR-038,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-PR-042-20280317,Production,SOP Review,Review SOP-PR-042 - 1500 Ltr Liquid Storage Tank,SOP-PR-042,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-PR-044-20280317,Production,SOP Review,Review SOP-PR-044 - Inline Homogenizer,SOP-PR-044,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-PR-054-20280317,Production,SOP Review,Review SOP-PR-054 - Differential pressure of production department,SOP-PR-054,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-PR-055-20280317,Production,SOP Review,Review SOP-PR-055 - 150 Ltr S. S. Jacketed Melting vessel,SOP-PR-055,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-PR-056-20280317,Production,SOP Review,Review SOP-PR-056 - Sachet Filling And Sealing Machine,SOP-PR-056,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-PR-057-20280317,Production,SOP Review,Review SOP-PR-057 - 200 Ltr Liquid Storage Tank,SOP-PR-057,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-PR-058-20280317,Production,SOP Review,Review SOP-PR-058 - 250 Ltr manufacturing Tank,SOP-PR-058,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-PR-023-20280318,Production,SOP Review,Review SOP-PR-023 - Strapping Machine,SOP-PR-023,sop_review,two-yearly,specific_date,2028-03-18,2028-03-28,2026-03-19,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-19,QA_SOP/SOP INDEX.xlsx
SOP-PR-035-20280318,Production,SOP Review,Review SOP-PR-035 - Automatic Carton Printing Machine,SOP-PR-035,sop_review,two-yearly,specific_date,2028-03-18,2028-03-28,2026-03-19,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-19,QA_SOP/SOP INDEX.xlsx
SOP-PR-053-20280318,Production,SOP Review,Review SOP-PR-053 - Operation of Scissor Lift,SOP-PR-053,sop_review,two-yearly,specific_date,2028-03-18,2028-03-28,2026-03-19,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-19,QA_SOP/SOP INDEX.xlsx
CAL-PR-003-20280319,Production,SOP Review,Review CAL-PR-003 - 1500 Ltrs. Manufacturing Tank,CAL-PR-003,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
CAL-PR-004-20280319,Production,SOP Review,Review CAL-PR-004 - 3000 Ltrs. Storage Tank,CAL-PR-004,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
CAL-PR-005-20280319,Production,SOP Review,Review CAL-PR-005 - 1500 Ltrs. Storage Tank,CAL-PR-005,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SCP-PR-001-20280319,Production,SOP Review,Review SCP-PR-001 - Sucrose Syrup Manufacturing Tank,SCP-PR-001,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SCP-PR-002-20280319,Production,SOP Review,Review SCP-PR-002 - 3000 Lts Manufacturing Tank,SCP-PR-002,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SCP-PR-003-20280319,Production,SOP Review,Review SCP-PR-003 - 1500 Lts Manufacturing Tank,SCP-PR-003,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SCP-PR-014-20280319,Production,SOP Review,Review SCP-PR-014 - Bottle Labeling Machine - II,SCP-PR-014,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SCP-PR-016-20280319,Production,SOP Review,Review SCP-PR-016 - Conveyor Belt - I,SCP-PR-016,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SCP-PR-018-20280319,Production,SOP Review,Review SCP-PR-018 - Visual Inspection Belt - I,SCP-PR-018,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SCP-PR-022-20280319,Production,SOP Review,Review SCP-PR-022 - Colloidal Machine,SCP-PR-022,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SCP-PR-025-20280319,Production,SOP Review,Review SCP-PR-025 - Dismantle Parts and Accessories,SCP-PR-025,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SCP-PR-032-20280319,Production,SOP Review,Review SCP-PR-032 - 150 Ltr. S.S. Jacketed Melting Vessel,SCP-PR-032,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SCP-PR-034-20280319,Production,SOP Review,Review SCP-PR-034 - 650 Ltr. S.S. Tank,SCP-PR-034,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SCP-PR-047-20280319,Production,SOP Review,Review SCP-PR-047 - 200 Ltr Storage Tank,SCP-PR-047,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SOP-PR-030-20280319,Production,SOP Review,Review SOP-PR-030 - Transfer of Dispensed Material from Hold Room To Manufacturing Area,SOP-PR-030,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SOP-PR-039-20280319,Production,SOP Review,Review SOP-PR-039 - Sanitation of Purified water Storage Tank & S. S. Pipelines,SOP-PR-039,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SOP-PR-046-20280319,Production,SOP Review,Review SOP-PR-046 - Automatic Label Printing Machine,SOP-PR-046,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SOP-PR-047-20280319,Production,SOP Review,Review SOP-PR-047 - Decartoning of Bottle,SOP-PR-047,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SOP-PR-049-20280319,Production,SOP Review,Review SOP-PR-049 - Self Adhesive Labelling Machine (Flat Bottle),SOP-PR-049,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SOP-PR-075-20280319,Production,SOP Review,Review SOP-PR-075 - 1000 KG Ointment Manufacturing Plant,SOP-PR-075,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SOP-PR-076-20280319,Production,SOP Review,"Review SOP-PR-076 - Tube Filling, Sealing",SOP-PR-076,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
CAL-PR-002-20280320,Production,SOP Review,Review CAL-PR-002 - 3000 Ltrs. Manufacturing Tank,CAL-PR-002,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
CAL-PR-006-20280320,Production,SOP Review,Review CAL-PR-006 - 2000 Ltrs. Sucrose Syrup Manufacturing Tank,CAL-PR-006,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
CAL-PR-007-20280320,Production,SOP Review,Review CAL-PR-007 - Digital pH Meter,CAL-PR-007,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
CAL-PR-008-20280320,Production,SOP Review,Review CAL-PR-008 - 650 Ltrs. Manufacturing Tank,CAL-PR-008,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
CAL-PR-010-20280320,Production,SOP Review,Review CAL-PR-010 - 250 Ltrs. Manufacturing Tank,CAL-PR-010,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-004-20280320,Production,SOP Review,Review SCP-PR-004 - 3000 Lts Storage Tank,SCP-PR-004,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-006-20280320,Production,SOP Review,Review SCP-PR-006 - Inline Homogenizer,SCP-PR-006,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-008-20280320,Production,SOP Review,Review SCP-PR-008 - Rotary Bottle Washing Machine,SCP-PR-008,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-011-20280320,Production,SOP Review,Review SCP-PR-011 - Rotary Bottle Washing Machine,SCP-PR-011,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-013-20280320,Production,SOP Review,Review SCP-PR-013 - Bottle Labeling Machine - I,SCP-PR-013,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-023-20280320,Production,SOP Review,Review SCP-PR-023 - Strapping Machine,SCP-PR-023,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-027-20280320,Production,SOP Review,Review SCP-PR-027 - Mfg./Sucrose Syrup Mfg Area / Storage Area / Filling Area,SCP-PR-027,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-028-20280320,Production,SOP Review,Review SCP-PR-028 - Inline Homogenizer-2,SCP-PR-028,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-029-20280320,Production,SOP Review,Review SCP-PR-029 - Sucrose Syrup Transfer Pipeline,SCP-PR-029,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-044-20280320,Production,SOP Review,Review SCP-PR-044 - 1500 Ltr Storage Tank,SCP-PR-044,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-PR-064-20280320,Production,SOP Review,Review SCP-PR-064 - Dynamic Pass Box,SCP-PR-064,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP/1-PR-007-20280320,Production,SOP Review,Review SCP/1-PR-007 - Sucrose transfer system,SCP/1-PR-007,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SOP-PR-077-20280320,Production,SOP Review,Review SOP-PR-077 - Cartoning Machine,SOP-PR-077,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
CAL-PR-009-20280322,Production,SOP Review,Review CAL-PR-009 - 150 Ltrs. Jacketed Melting Tank,CAL-PR-009,sop_review,two-yearly,specific_date,2028-03-22,2028-04-01,2026-03-23,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-23,QA_SOP/SOP INDEX.xlsx
SCP-PR-009-20280322,Production,SOP Review,Review SCP-PR-009 - Mono-block Filling & Sealing Machine,SCP-PR-009,sop_review,two-yearly,specific_date,2028-03-22,2028-04-01,2026-03-23,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-23,QA_SOP/SOP INDEX.xlsx
SCP-PR-012-20280322,Production,SOP Review,Review SCP-PR-012 - 6 Head Volumetric Bottle Filling Machine,SCP-PR-012,sop_review,two-yearly,specific_date,2028-03-22,2028-04-01,2026-03-23,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-23,QA_SOP/SOP INDEX.xlsx
SCP-PR-010-20280323,Production,SOP Review,Review SCP-PR-010 - 6 Head ROPP Cap Sealing Machine,SCP-PR-010,sop_review,two-yearly,specific_date,2028-03-23,2028-04-02,2026-03-24,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-03-24,QA_SOP/SOP INDEX.xlsx
SOP-PR-110-20280507,Production,SOP Review,Review SOP-PR-110 - Vertical and Horizontal Form Fill Seal Machine,SOP-PR-110,sop_review,two-yearly,specific_date,2028-05-07,2028-05-17,2026-05-08,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-05-08,QA_SOP/SOP INDEX.xlsx
SOP-PR-111-20280510,Production,SOP Review,Review SOP-PR-111 - Auto-Cartoning Machine,SOP-PR-111,sop_review,two-yearly,specific_date,2028-05-10,2028-05-20,2026-05-11,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-05-11,QA_SOP/SOP INDEX.xlsx
SOP/1-PR-007-20280511,Production,SOP Review,Review SOP/1-PR-007 - Sucrose Transfer System,SOP/1-PR-007,sop_review,two-yearly,specific_date,2028-05-11,2028-05-21,2026-05-12,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-05-12,QA_SOP/SOP INDEX.xlsx
SOP-PR-037-20290804,Production,SOP Review,Review SOP-PR-037 - Leak Test Apparatus,SOP-PR-037,sop_review,three-yearly,specific_date,2029-08-04,2029-08-14,2026-08-05,,pending,,pending,production@enicarpharma.com,,,,SOP INDEX sheet PRODUCTION; issued 2026-08-05,QA_SOP/SOP INDEX.xlsx
